Open,High,Low,Close,Adj Close,Volume,Date,CI1,CI2,CI3,CI4,CI5,CI6,CI7
30.375,30.64249992,29.37999916,29.61000061,26.82928467,279904000,8/3/2015,2,2,2,4,4,2,0
29.35499954,29.42499924,28.3125,28.65999985,25.96849823,496554400,8/4/2015,0,1,1,2,1,1,0
28.23749924,29.36000061,28.02499962,28.85000038,26.14065361,397250400,8/5/2015,0,2,4,4,2,2,2
28.99250031,29.125,28.53000069,28.78249931,26.19754028,211612000,8/6/2015,0,8,3,3,5,3,4
28.64500046,29.0625,28.625,28.87999916,26.2862854,154681600,8/7/2015,0,4,0,10,0,3,3
29.13249969,29.99749947,29.13249969,29.93000031,27.24198151,219806400,8/10/2015,8,0,24,0,8,8,0
29.45249939,29.54500008,28.33250046,28.37249947,25.82436562,388331200,8/11/2015,0,12,0,6,6,0,0
28.13249969,28.85499954,27.40749931,28.80999947,26.22256851,404870000,8/12/2015,6,6,6,6,0,8,8
29.01000023,29.10000038,28.63500023,28.78750038,26.20209122,194143200,8/13/2015,8,8,8,0,7,12,7
28.57999992,29.07749939,28.50250053,28.98999977,26.38640594,171718000,8/14/2015,8,8,0,6,6,6,6
29.01000023,29.41250038,28.875,29.29000092,26.65946198,163538800,8/17/2015,0,0,9,0,3,3,3
29.10750008,29.36000061,29.00250053,29.125,26.50928116,138242800,8/18/2015,0,10,0,3,3,4,0
29.02499962,29.12999916,28.67000008,28.75250053,26.17023659,193146000,8/19/2015,0,3,2,2,0,7,0
28.52000046,28.58749962,27.90749931,28.16250038,25.63322067,274006400,8/20/2015,2,2,2,3,6,3,0
27.60750008,27.97500038,26.41250038,26.44000053,24.06542015,513102000,8/21/2015,1,1,2,3,2,1,0
23.71750069,27.20000076,23,25.78000069,23.46469688,648825200,8/24/2015,0,1,2,3,2,1,1
27.77750015,27.77750015,25.875,25.93499947,23.60577583,414406400,8/25/2015,0,3,6,3,2,2,2
26.77249908,27.47249985,26.26250076,27.42250061,24.95968437,387098400,8/26/2015,13,18,4,9,9,9,0
28.05750084,28.30999947,27.50499916,28.22999954,25.69466209,338464400,8/27/2015,20,0,8,15,15,0,18
28.04249954,28.32749939,27.88500023,28.32250023,25.77885628,212657600,8/28/2015,0,4,12,12,4,18,14
28.00749969,28.63249969,28,28.19000053,25.65825272,224917200,8/31/2015,3,4,4,3,8,6,0
27.53750038,27.96999931,26.84000015,26.93000031,24.51141548,307383600,9/1/2015,1,1,2,3,2,1,0
27.55750084,28.08499908,27.28249931,28.08499908,25.56268311,247555200,9/2/2015,0,2,4,4,2,2,2
28.12249947,28.19499969,27.51000023,27.59250069,25.11441612,212935600,9/3/2015,0,5,2,2,2,3,0
27.24250031,27.61249924,27.12750053,27.31749916,24.86411095,199985200,9/4/2015,0,6,4,4,0,5,5
27.9375,28.13999939,27.57999992,28.07749939,25.5558567,219374400,9/8/2015,10,12,10,0,12,12,4
28.44000053,28.50499916,27.44249916,27.53750038,25.06435585,340043200,9/9/2015,8,8,0,6,6,4,0
27.56749916,28.31999969,27.47500038,28.14249992,25.61502075,251571200,9/10/2015,0,4,6,6,0,8,8
27.94750023,28.55249977,27.94000053,28.55249977,25.98820114,199662000,9/11/2015,4,12,12,0,10,12,10
29.14500046,29.22249985,28.71500015,28.82749939,26.2385025,233453600,9/14/2015,6,6,0,5,6,6,5
28.98250008,29.13249969,28.60499954,29.06999969,26.45922089,173364800,9/15/2015,0,0,5,6,4,6,5
29.0625,29.13500023,28.86000061,29.10250092,26.48880768,148694000,9/16/2015,0,6,8,6,6,10,0
28.91500092,29.12249947,28.43000031,28.47999954,25.92221069,256450400,9/17/2015,0,1,1,2,1,1,0
28.05249977,28.57500076,27.96750069,28.36249924,25.81525993,297141200,9/18/2015,0,1,2,3,2,1,1
28.41749954,28.84250069,28.41500092,28.80249977,26.21574211,200888000,9/21/2015,0,3,6,3,2,2,2
28.34499931,28.54500008,28.12999916,28.35000038,25.80388641,201384800,9/22/2015,0,7,0,2,2,3,0
28.40749931,28.68000031,28.32500076,28.57999992,26.01323318,143026800,9/23/2015,0,6,4,4,0,7,7
28.3125,28.875,28.09250069,28.75,26.16796303,200878000,9/24/2015,9,10,10,0,9,14,10
29.11000061,29.17250061,28.50499916,28.67749977,26.10197258,224607600,9/25/2015,5,5,0,4,4,6,0
28.46249962,28.64249992,28.11000061,28.11000061,25.58543968,208436000,9/28/2015,0,3,2,2,2,5,0
28.20750046,28.37750053,26.96500015,27.26499939,24.81632423,293461600,9/29/2015,2,2,2,4,4,2,0
27.54249954,27.88500023,27.18250084,27.57500076,25.09848976,265892000,9/30/2015,0,2,4,4,2,2,2
27.26749992,27.40500069,26.82749939,27.39500046,24.93465042,255716400,10/1/2015,0,8,3,3,5,3,4
27.00250053,27.75250053,26.88750076,27.59499931,25.11669159,232079200,10/2/2015,0,4,0,10,0,3,3
27.46999931,27.84250069,27.26749992,27.69499969,25.20770645,208258800,10/5/2015,4,0,14,0,12,4,12
27.65749931,27.93499947,27.44249916,27.82749939,25.32830811,192787200,10/6/2015,0,12,0,14,4,9,9
27.93499947,27.94249916,27.35250092,27.69499969,25.20770645,187062400,10/7/2015,0,0,5,0,2,3,0
27.54750061,27.54750061,27.05249977,27.375,24.91644859,247918400,10/8/2015,3,5,3,4,3,8,0
27.5,28.06999969,27.37249947,28.03000069,25.51262474,211064400,10/9/2015,0,8,4,3,6,3,6
28.18250084,28.1875,27.86000061,27.89999962,25.39430046,121868800,10/12/2015,5,5,3,4,3,6,0
27.70499992,28.11249924,27.67000008,27.94750023,25.43753433,132197200,10/13/2015,0,6,4,4,0,5,5
27.82250023,27.87999916,27.38999939,27.55249977,25.07800484,177849600,10/14/2015,4,6,4,0,4,8,0
27.73250008,28.02499962,27.62249947,27.96500015,25.45346642,150694000,10/15/2015,6,6,4,5,6,5,6
27.94499969,28,27.63249969,27.76000023,25.26687241,156930400,10/16/2015,0,3,4,0,4,3,0
27.70000076,27.9375,27.52750015,27.93250084,25.42388153,119036800,10/19/2015,6,7,9,7,4,7,10
27.83499908,28.54249954,27.70499992,28.44249916,25.88806915,195871200,10/20/2015,9,12,9,4,10,10,4
28.5,28.89500046,28.42499924,28.44000053,25.88580132,167180800,10/21/2015,8,8,0,6,6,4,0
28.58250046,28.875,28.52499962,28.875,26.28173828,166616400,10/22/2015,0,4,6,6,0,8,8
29.17499924,29.80750084,29.08250046,29.77000046,27.09635735,237467600,10/23/2015,8,15,18,0,18,15,8
29.52000046,29.53249931,28.72999954,28.81999969,26.2316761,265335200,10/26/2015,8,8,0,6,6,4,0
28.85000038,29.13500023,28.49749947,28.63750076,26.06556511,279537600,10/27/2015,0,6,4,4,0,7,7
29.23250008,29.82500076,29.01499939,29.81749916,27.13958931,342205600,10/28/2015,12,12,12,0,12,12,12
29.67499924,30.17250061,29.56749916,30.13249969,27.42630005,204909200,10/29/2015,8,8,0,6,6,6,6
30.24749947,30.30500031,29.86249924,29.875,27.19192886,197461200,10/30/2015,0,0,4,4,0,8,0
30.20000076,30.34000015,29.90250015,30.29500008,27.57419968,128813200,11/2/2015,6,6,6,6,12,6,6
30.19750023,30.87249947,30.17499924,30.64249992,27.89048958,182076000,11/3/2015,3,3,8,6,3,4,3
30.78249931,30.95499992,30.40500069,30.5,27.7607975,179544400,11/4/2015,0,5,0,3,2,4,0
30.46249962,30.67250061,30.04500008,30.22999954,27.63282013,158210800,11/5/2015,0,3,2,2,2,5,0
30.27750015,30.45249939,30.15500069,30.26499939,27.66481018,132169200,11/6/2015,8,3,8,6,8,3,8
30.23999977,30.45249939,30.01250076,30.14249992,27.55284309,135485600,11/9/2015,0,6,3,4,4,3,4
29.22500038,29.51749992,29.01499939,29.19249916,26.68445396,236511600,11/10/2015,0,3,4,5,0,6,0
29.09250069,29.35499954,28.80249977,29.02750015,26.53363228,180872000,11/11/2015,6,6,5,6,9,5,5
29.06500053,29.20499992,28.91250038,28.93000031,26.44450569,130102400,11/12/2015,3,3,12,6,4,4,4
28.79999924,28.89249992,28.06749916,28.08499908,25.67210388,183249600,11/13/2015,0,7,0,2,2,3,0
27.84499931,28.55999947,27.75,28.54500008,26.0925827,152426800,11/16/2015,0,4,6,6,0,8,8
28.72999954,28.76250076,28.32999992,28.42250061,25.98060608,110467600,11/17/2015,4,12,12,0,10,12,10
28.94000053,29.37249947,28.875,29.32250023,26.80328751,186698800,11/18/2015,12,12,0,10,12,10,4
29.40999985,29.9375,29.19000053,29.69499969,27.14378166,173183200,11/19/2015,12,0,10,12,10,4,12
29.79999924,29.97999954,29.71249962,29.82500076,27.2626152,137148400,11/20/2015,0,7,6,6,3,12,0
29.81749916,29.93250084,29.33499908,29.4375,26.9084034,129930000,11/23/2015,0,2,1,2,3,2,0
29.33250046,29.83749962,29.28000069,29.71999931,27.16663551,171212800,11/24/2015,1,1,4,4,4,1,1
29.80249977,29.80750084,29.47999954,29.50749969,26.97239304,85553200,11/25/2015,0,2,3,2,1,2,0
29.57250023,29.60250092,29.39999962,29.45249939,26.92211914,52185600,11/27/2015,0,4,4,3,3,3,3
29.49749947,29.85250092,29.4375,29.57500076,27.03409386,156721200,11/30/2015,0,12,7,0,8,8,3
29.6875,29.70249939,29.21500015,29.33499908,26.81471443,139409600,12/1/2015,8,8,0,6,6,4,0
29.33499908,29.52750015,29.02000046,29.06999969,26.57248116,133546400,12/2/2015,0,3,2,2,0,7,0
29.13750076,29.19750023,28.55500031,28.79999924,26.32567787,166278000,12/3/2015,2,2,2,3,6,3,0
28.82250023,29.8125,28.77750015,29.75749969,27.20091248,231108000,12/4/2015,10,6,9,8,10,7,4
29.74500084,29.96500015,29.45249939,29.56999969,27.02952576,128336800,12/7/2015,0,6,2,4,4,0,0
29.37999916,29.64999962,29.21500015,29.55750084,27.01809692,137238000,12/8/2015,5,6,6,5,0,6,6
29.40999985,29.42250061,28.77000046,28.90500069,26.42165565,185445600,12/9/2015,4,6,4,0,4,8,0
29.01000023,29.23500061,28.87750053,29.04249954,26.54734421,116850800,12/10/2015,4,4,6,4,6,4,4
28.79750061,28.84749985,28.21249962,28.29500008,25.86406326,187544800,12/11/2015,0,6,3,0,3,6,0
28.04500008,28.17000008,27.44750023,28.12000084,25.70409203,257274800,12/14/2015,4,4,6,4,6,4,4
27.98500061,28.20000076,27.58749962,27.62249947,25.24934006,213292400,12/15/2015,0,6,3,0,3,6,0
27.76749992,27.99749947,27.20000076,27.83499908,25.44358444,224954000,12/16/2015,8,8,4,6,6,6,6
28.00499916,28.0625,27.24500084,27.24500084,24.90427589,179091200,12/17/2015,0,3,2,0,5,0,0
27.22750092,27.37999916,26.45249939,26.50749969,24.23014259,385813200,12/18/2015,4,4,3,5,0,8,0
26.81999969,26.84250069,26.39249992,26.83250046,24.52721214,190362400,12/21/2015,5,8,5,4,8,4,8
26.85000038,26.93000031,26.61249924,26.80750084,24.5043602,131157600,12/22/2015,8,8,4,6,6,6,6
26.81749916,27.21249962,26.79999924,27.15250015,24.81972313,130629600,12/23/2015,0,4,0,10,0,3,3
27.25,27.25,26.98749924,27.00749969,24.68717766,54281600,12/24/2015,3,0,10,0,3,4,0
26.89749908,26.92250061,26.54500008,26.70499992,24.41066742,106816800,12/28/2015,3,5,3,4,3,8,0
26.73999977,27.35750008,26.71500015,27.18499947,24.84942627,123724800,12/29/2015,0,8,4,3,6,3,6
27.14500046,27.17499924,26.79500008,26.82999992,24.52492714,100855200,12/30/2015,5,5,3,4,3,6,0
26.75250053,26.75749969,26.20499992,26.31500053,24.05417442,163649200,12/31/2015,0,4,2,3,0,5,0
25.65250015,26.34250069,25.5,26.33749962,24.07473564,270597600,1/4/2016,5,8,5,4,8,4,8
26.4375,26.46249962,25.60250092,25.67749977,23.47144699,223164000,1/5/2016,5,5,3,4,3,6,0
25.13999939,25.59250069,24.96750069,25.17499924,23.01211166,273829600,1/6/2016,0,6,4,4,0,5,5
24.67000008,25.03249931,24.10750008,24.11249924,22.04090309,324377600,1/7/2016,4,6,4,0,4,8,0
24.63750076,24.77750015,24.19000053,24.23999977,22.15744972,283192000,1/8/2016,8,8,4,6,6,6,6
24.74250031,24.76499939,24.33499908,24.63249969,22.51622391,198957600,1/11/2016,0,8,6,0,14,0,0
25.13750076,25.17250061,24.70999908,24.98999977,22.84301567,196616800,1/12/2016,12,12,0,24,16,0,16
25.07999992,25.29750061,24.32500076,24.34749985,22.25571442,249758400,1/13/2016,9,0,9,12,0,12,0
24.48999977,25.12000084,23.93499947,24.87999916,22.74245834,252680400,1/14/2016,6,6,8,6,8,9,9
24.04999924,24.42749977,23.84000015,24.28249931,22.19629288,319335600,1/15/2016,6,3,6,3,4,8,0
24.60250092,24.66250038,23.875,24.16500092,22.08889008,212350800,1/19/2016,0,4,4,3,3,3,3
23.77499962,24.54750061,23.35499954,24.19750023,22.11860085,289337600,1/20/2016,0,12,6,0,6,6,6
24.26499939,24.46999931,23.73500061,24.07500076,22.00662422,208646000,1/21/2016,8,8,0,6,6,6,6
24.65749931,25.36499977,24.59250069,25.35499954,23.17664909,263202000,1/22/2016,0,0,6,6,0,12,0
25.37999916,25.38249969,24.80249977,24.86000061,22.72417831,207178000,1/25/2016,0,6,6,0,12,0,0
24.98250008,25.21999931,24.51749992,24.99749947,22.84986877,300308000,1/26/2016,6,6,6,6,0,8,8
24.01000023,24.15749931,23.33499908,23.35499954,21.34847832,533478800,1/27/2016,4,6,4,0,4,8,0
23.44750023,23.62999916,23.09749985,23.52249908,21.50159073,222715200,1/28/2016,4,4,6,4,6,4,4
23.69750023,24.33499908,23.58749962,24.33499908,22.24428368,257666000,1/29/2016,0,12,6,0,6,6,6
24.11750031,24.17749977,23.85000038,24.10750008,22.03633118,163774000,2/1/2016,7,7,0,4,4,6,0
23.85499954,24.01000023,23.56999969,23.62000084,21.59071159,149428800,2/2/2016,0,3,2,2,0,7,0
23.75,24.20999908,23.52000046,24.08749962,22.01804924,183857200,2/3/2016,9,10,10,4,14,7,12
23.96500015,24.33250046,23.79750061,24.14999962,22.19496155,185886800,2/4/2016,8,8,4,6,6,6,6
24.12999916,24.22999954,23.42250061,23.50499916,21.60217667,185672400,2/5/2016,0,3,0,6,0,3,0
23.28249931,23.92499924,23.26000023,23.75250053,21.82964325,216085600,2/8/2016,6,6,6,6,4,8,8
23.57250023,23.98500061,23.48250008,23.74749947,21.82505035,177324800,2/9/2016,8,4,8,4,5,8,5
23.97999954,24.08749962,23.52499962,23.56749916,21.65961456,169374400,2/10/2016,0,5,0,3,2,4,0
23.44750023,23.68000031,23.14749908,23.42499924,21.5286541,200298800,2/11/2016,0,6,3,4,3,5,5
23.54750061,23.625,23.25250053,23.49749947,21.59528351,161405600,2/12/2016,12,7,14,4,10,10,9
23.75499916,24.21249962,23.65250015,24.15999985,22.20415306,196231600,2/16/2016,0,18,0,6,6,6,0
24.16749954,24.55249977,24.03750038,24.53000069,22.5442009,179452800,2/17/2016,22,0,8,8,18,0,12
24.70999908,24.72249985,24.02249908,24.06500053,22.11685181,156084000,2/18/2016,0,0,0,12,0,12,0
24,24.19000053,23.95000076,24.01000023,22.06629181,141496800,2/19/2016,6,6,8,6,8,9,9
24.07749939,24.22500038,23.97999954,24.21999931,22.2592907,137123200,2/22/2016,12,4,12,4,8,8,8
24.10000038,24.125,23.63750076,23.67250061,21.75611496,127770400,2/23/2016,0,7,0,2,2,3,0
23.49500084,24.09499931,23.32999992,24.02499962,22.08008003,145022800,2/24/2016,0,4,6,6,0,8,8
24.01250076,24.19000053,23.8125,24.19000053,22.23172188,110330800,2/25/2016,4,12,12,0,10,12,10
24.29999924,24.50499916,24.14500046,24.22750092,22.26619148,115964400,2/26/2016,6,6,0,5,6,6,5
24.21500015,24.55750084,24.16250038,24.17250061,22.21564484,140865200,2/29/2016,0,0,4,4,2,6,0
24.41250038,25.19249916,24.35499954,25.13249969,23.09792519,201628400,3/1/2016,4,10,12,6,12,10,4
25.12750053,25.22249985,24.90999985,25.1875,23.14846992,132678400,3/2/2016,0,6,2,4,4,0,0
25.14500046,25.42749977,25.11249924,25.375,23.32079506,147822800,3/3/2016,5,6,6,5,0,6,6
25.59250069,25.9375,25.34250069,25.75250053,23.66773224,184220400,3/4/2016,7,12,7,0,8,8,8
25.59749985,25.70750046,25.23999977,25.46750069,23.4058094,143315600,3/7/2016,7,7,0,4,4,6,0
25.19499969,25.44000053,25.10000038,25.25749969,23.2128067,126247600,3/8/2016,0,6,4,4,0,7,7
25.32749939,25.39500046,25.06749916,25.28000069,23.23348808,108806800,3/9/2016,12,12,12,0,12,12,12
25.35250092,25.55999947,25.03750038,25.29249954,23.24497223,134054400,3/10/2016,10,10,0,6,8,6,8
25.55999947,25.56999969,25.375,25.56500053,23.49541283,109632800,3/11/2016,0,0,0,9,0,9,0
25.47750092,25.72750092,25.44499969,25.62999916,23.55514908,100304400,3/14/2016,0,0,15,8,15,0,20
25.98999977,26.29500008,25.96249962,26.14500046,24.02846336,160270800,3/15/2016,0,15,8,15,0,20,0
26.15250015,26.57749939,26.14749908,26.49250031,24.34782791,153214000,3/16/2016,12,4,12,0,14,0,4
26.37999916,26.61750031,26.23999977,26.45000076,24.30876923,137682800,3/17/2016,3,3,0,10,0,4,0
26.58499908,26.625,26.29750061,26.47999954,24.33633995,176820800,3/18/2016,6,6,6,6,4,8,8
26.48250008,26.91250038,26.28499985,26.47750092,24.3340416,142010800,3/21/2016,8,4,8,4,5,8,5
26.3125,26.82250023,26.30249977,26.68000031,24.52015114,129777600,3/22/2016,0,10,0,6,3,6,3
26.62000084,26.76749992,26.47500038,26.53249931,24.38459015,102814000,3/23/2016,0,0,4,0,4,0,0
26.36750031,26.5625,26.22249985,26.41749954,24.27890205,104532000,3/24/2016,6,8,6,8,0,10,10
26.5,26.54750061,26.26499939,26.29750061,24.16861725,77645600,3/28/2016,5,8,5,0,5,8,5
26.22249985,26.94750023,26.21999931,26.92000008,24.74071312,124760400,3/29/2016,10,10,0,8,6,8,6
27.16250038,27.60499954,27.14999962,27.38999939,25.17267418,182404400,3/30/2016,0,0,6,0,12,0,6
27.43000031,27.47500038,27.21999931,27.24749947,25.04171181,103553600,3/31/2016,0,6,0,14,0,8,0
27.19499969,27.5,27.04999924,27.49749947,25.27146912,103496000,4/1/2016,6,6,6,6,4,8,8
27.60499954,28.04750061,27.56749916,27.78000069,25.53110123,149424800,4/4/2016,12,4,12,4,8,8,8
27.37750053,27.68250084,27.35499954,27.45249939,25.23010826,106314800,4/5/2016,0,7,0,2,2,3,0
27.55750084,27.74500084,27.29999924,27.73999977,25.49433899,105616400,4/6/2016,0,6,4,4,0,7,7
27.48749924,27.60499954,27.03000069,27.13500023,24.93831253,127207600,4/7/2016,6,6,6,0,6,12,0
27.22750092,27.44249916,27.04249954,27.16500092,24.96588326,94326800,4/8/2016,4,4,6,4,6,4,4
27.24250031,27.65250015,27.20750046,27.25499916,25.04859924,117630000,4/11/2016,0,12,6,0,6,6,6
27.33499908,27.625,27.16500092,27.61000061,25.37486458,108929200,4/12/2016,12,12,0,6,6,6,6
27.70000076,28.08499908,27.70000076,28.01000023,25.74248505,133029200,4/13/2016,0,0,0,0,0,0,0
27.90500069,28.09749985,27.83250046,28.02499962,25.75626564,101895600,4/14/2016,0,0,0,0,0,0,0
28.02750015,28.07500076,27.43250084,27.46249962,25.2393055,187756000,4/15/2016,3,3,3,3,0,12,0
27.22249985,27.23749924,26.73500061,26.87000084,24.694767,243286000,4/18/2016,2,2,2,3,6,3,0
26.96999931,27,26.55750084,26.72750092,24.56380463,129539600,4/19/2016,2,2,8,6,4,2,4
26.65999985,27.02249908,26.51499939,26.78249931,24.61434937,122444000,4/20/2016,0,9,6,3,6,3,3
26.73250008,26.73250008,26.37999916,26.49250031,24.34782791,126210000,4/21/2016,0,8,3,10,3,0,8
26.25250053,26.62000084,26.15500069,26.42000008,24.28119469,134732400,4/22/2016,8,8,18,15,0,18,15
26.25,26.41250038,26.12750053,26.27000046,24.14333725,112126400,4/25/2016,4,12,12,0,10,12,10
25.97750092,26.32500076,25.97750092,26.08749962,23.97561646,224064800,4/26/2016,5,5,0,4,4,6,0
24,24.67749977,23.92000008,24.45499992,22.47527504,458408400,4/27/2016,0,3,2,2,2,5,0
24.40250015,24.46999931,23.5625,23.70750046,21.78828621,328970800,4/28/2016,4,2,4,6,8,2,2
23.49749947,23.68000031,23.12750053,23.43499947,21.5378418,274126000,4/29/2016,0,3,6,3,2,2,2
23.49250031,23.52000046,23.10000038,23.40999985,21.51486588,192640400,5/2/2016,0,12,0,3,3,3,3
23.54999924,23.93499947,23.42000008,23.79500008,21.86869621,227325200,5/3/2016,0,0,0,0,0,0,0
23.79999924,23.97500038,23.45499992,23.54750061,21.64124107,164102000,5/4/2016,0,4,4,4,4,0,16
23.5,23.51749992,23.17000008,23.30999947,21.55339241,143562000,5/5/2016,6,6,6,6,0,12,12
23.34250069,23.36249924,22.96249962,23.18000031,21.4331913,174799600,5/6/2016,12,12,12,0,12,12,12
23.25,23.44249916,23.14749908,23.19750023,21.44937325,131745600,5/9/2016,12,12,0,6,6,6,6
23.33250046,23.39249992,23.02750015,23.35499954,21.59500504,134747200,5/10/2016,0,0,0,0,0,0,0
23.37000084,23.39249992,23.11499977,23.12750053,21.38464928,114876400,5/11/2016,0,0,0,0,0,0,0
23.18000031,23.19499969,22.36750031,22.58499908,20.88303185,305258800,5/12/2016,3,3,3,3,0,12,0
22.5,22.91749954,22.5,22.62999916,20.92463493,177571200,5/13/2016,4,4,4,6,12,3,3
23.09749985,23.59749985,22.91250038,23.46999931,21.70133972,245039200,5/16/2016,6,6,12,6,6,6,6
23.63750076,23.67499924,23.25250053,23.37249947,21.61118698,187667600,5/17/2016,0,8,0,4,4,0,0
23.54000092,23.80249977,23.47249985,23.63999939,21.85853004,168249600,5/18/2016,10,9,10,10,0,9,14
23.65999985,23.65999985,23.39249992,23.54999924,21.77531242,121768400,5/19/2016,6,6,6,0,6,12,0
23.65999985,23.85750008,23.62999916,23.80500031,22.01108932,128104000,5/20/2016,4,4,6,4,6,4,4
23.96750069,24.29750061,23.91749954,24.10750008,22.29080009,152074400,5/23/2016,0,12,7,0,8,8,3
24.30500031,24.52249908,24.20999908,24.47500038,22.63060188,140560800,5/24/2016,18,14,0,12,12,4,4
24.66749954,24.93499947,24.52750015,24.90500069,23.02819824,152675200,5/25/2016,0,0,0,0,0,0,0
24.92000008,25.18250084,24.65999985,25.10250092,23.21081734,225324800,5/26/2016,0,0,0,0,0,0,0
24.86000061,25.11750031,24.8125,25.08749962,23.19694519,145364800,5/27/2016,3,3,3,3,0,12,0
24.89999962,25.10000038,24.70499992,24.96500015,23.08367538,169228800,5/31/2016,2,2,2,3,6,3,0
24.75499916,24.88500023,24.58250046,24.61499977,22.76004791,116693200,6/1/2016,1,1,2,3,2,1,0
24.39999962,24.45999908,24.15749931,24.43000031,22.58899498,160766400,6/2/2016,0,1,2,3,2,1,1
24.44750023,24.56749916,24.36249924,24.47999954,22.63522339,114019600,6/3/2016,0,3,6,3,2,2,2
24.49749947,25.47249985,24.38750076,24.65749931,22.79934883,93170000,6/6/2016,0,18,0,6,6,6,0
24.8125,24.96750069,24.73999977,24.75749969,22.89181519,89638000,6/7/2016,20,0,8,15,15,0,18
24.75499916,24.88999939,24.67000008,24.73500061,22.87101173,83392400,6/8/2016,0,4,12,12,4,18,14
24.625,24.99749947,24.61499977,24.91250038,23.03513336,106405600,6/9/2016,4,10,10,9,12,7,14
24.63249969,24.83749962,24.62000084,24.70750046,22.84558296,126851600,6/10/2016,2,2,6,4,2,4,0
24.67250061,24.78000069,24.27499962,24.33499908,22.50115204,152082000,6/13/2016,0,3,2,2,2,3,0
24.32999992,24.62000084,24.1875,24.36499977,22.52889252,127727600,6/14/2016,0,8,4,3,6,3,6
24.45499992,24.60250092,24.25749969,24.28499985,22.45492554,117780800,6/15/2016,8,8,4,6,6,6,6
24.11249924,24.4375,24.01749992,24.38750076,22.54969978,125307200,6/16/2016,0,4,0,10,0,3,3
24.15500069,24.16250038,23.82500076,23.83250046,22.03652573,244032800,6/17/2016,3,0,10,0,3,4,0
24,24.14249992,23.75749969,23.77499962,21.98335266,137647600,6/20/2016,6,6,6,6,4,8,8
